@relation poblaciones

@attribute c0 {0, 1}
@attribute c1 {0, 1}
@attribute c2 {0, 1}
@attribute c3 {0, 1}
@attribute c4 {0, 1}
@attribute c5 {0, 1}
@attribute c6 {0, 1}
@attribute c7 {0, 1}
@attribute c8 {0, 1}
@attribute c9 {0, 1}
@attribute mutationProb numeric
@attribute refoodCap numeric
@attribute alimentCost numeric
@attribute movementCap numeric
@attribute generation integer
@attribute size integer
@attribute success {no, yes}

@data
0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1.0078001, 5.8245, -2.7280002, 2.9269996, 10, 1, no
0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1.0053002, 4.9693, -3.9043, 2.3441, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1.6411, 6.0372, -2.9407003, 2.6871996, 10, 1, no
1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0.92410004, 3.664, -1.7861999, 0.71099997, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1.6411, 6.0372, -2.9407003, 2.6871996, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0.58240014, 6.0263996, -4.9096, 4.2833996, 10, 1, no
1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0.21190003, 5.8323994, -3.2672002, 3.5923, 10, 1, no
1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0.86480004, 4.717, -2.1518002, 2.0232997, 10, 1, no
0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0.9303001, 4.0421996, -2.3941002, 2.6388, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1.1229, 2.5545998, -1.4378, 1.4527, 10, 1, no
1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0.5249, 3.8658998, -3.4364998, 2.123, 10, 1, no
0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2.6029, 4.2106, -3.2498999, 1.0106, 10, 1, no
1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0.27080005, 3.8294997, -2.7127, 2.823, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2.0684001, 4.7566, -3.7958999, 2.0424001, 10, 1, no
0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1.9735001, 3.7429001, -2.7822, 2.0507, 10, 1, no
0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1.5216, 2.0216, -1.0609, 0.27109998, 10, 1, no
0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1.2241001, 3.4817, -2.4167, 1.2135999, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2.1426, 3.8384, -3.409, 1.3935, 10, 1, no
1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0.6433, 3.2964997, -2.8670998, 1.5857999, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 2.0242, 4.4077997, -3.9784, 1.9307, 10, 1, no
0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1.4648, 3.4961998, -1.8481002, 1.607, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1.7595, 5.4678, -2.3713002, 2.1499996, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1.1873, 4.5781, -2.0647001, 0.6773, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2.2304, 4.7436, -3.0955, 2.2477999, 10, 1, no
0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0.6722, 6.2045994, -3.1081002, 3.2094, 10, 1, no
0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1.9516001, 3.6490998, -2.6883998, 1.1942999, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1.4938, 3.6985, -3.2691, 1.6007999, 10, 1, no
1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1.5533, 5.132, -3.2542002, 1.8328999, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1.2834002, 5.0048, -3.3567002, 3.6264, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1.4938, 3.6985, -3.2691, 1.6007999, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1.4345001, 4.7514997, -3.6347, 2.9130998, 10, 1, no
1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1.1737001, 4.0058, -3.5763998, 1.9157, 10, 1, no
1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1.0229, 4.4227, -2.5449, 1.5029999, 10, 1, no
0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 2.3308, 3.8253999, -2.1773, 1.6545001, 10, 1, no
0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0.3209, 3.1963, -0.7872, 1.8067, 10, 1, no
1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0.76440006, 5.6351995, -3.0700002, 2.6166, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1.8731002, 4.6611, -3.7004, 2.644, 10, 1, no
0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0.6521, 4.0651, -1.6560001, 1.9379001, 10, 1, no
0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1.8599, 4.5495996, -1.4531001, 1.5566999, 10, 1, no
1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1.4529, 6.0501995, -4.1724, 2.4262, 10, 1, no
0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1.2111001, 4.4097, -1.3132, 1.7639998, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 2.0242, 4.4077997, -3.9784, 1.9307, 10, 1, no
1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1.2357, 5.8609, -3.9831002, 2.1714, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0.70120007, 6.4068995, -4.5291, 3.2032, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0.86320007, 6.3939, -3.8287003, 3.4085999, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1.3619001, 3.9927998, -2.3447, 2.1766999, 10, 1, no
0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2.0132, 4.5543, -2.9062, 1.9930001, 10, 1, no
0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 2.1139998, 4.586, -2.1769001, 0.85669994, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1.2905002, 5.1133, -4.6839, 2.7638, 10, 1, no
1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1.0229, 4.4227, -2.5449, 1.5029999, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1.3909001, 4.1951, -3.7656999, 2.1705, 10, 1, no
1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0.96360004, 5.4756994, -2.9105003, 2.8153, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1.3603002, 5.6696997, -4.0216, 3.5619998, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1.2619001, 5.8609, -3.4518, 2.227, 10, 1, no
0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1.4239, 5.8478994, -2.7514002, 2.4323997, 10, 1, no
0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1.0487001, 3.4727998, -1.8247001, 2.1016, 10, 1, no
0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1.6979, 4.5626, -2.1535, 1.3513, 10, 1, no
1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1.1737001, 4.0058, -3.5763998, 1.9157, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0.27080005, 3.8294997, -2.7127, 2.823, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0.86320007, 6.3939, -3.8287003, 3.4085999, 10, 1, no
0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1.5026001, 4.4671, -2.058, 1.9528999, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1.9238001, 5.3259997, -4.8966, 2.5239997, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.9500002, 5.3259997, -4.3652997, 2.5796, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0.7008001, 5.457, -4.3402, 3.7461996, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1.0078001, 5.8245, -2.7280002, 2.9269996, 10, 1, no
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0.7573, 2.9506001, -0.4372, -0.24590003, 10, 1, no
0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1.8512001, 4.5673, -3.6065998, 1.7876, 10, 1, no
0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0.9129001, 4.8107996, -1.7143002, 2.9352999, 10, 1, no
0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2.3312, 4.7753, -2.3662, 1.1114999, 10, 1, no
0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1.0685, 4.1976, -2.4452, 1.7574998, 10, 1, no
0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1.9008, 2.1978998, -0.5498, 0.7313, 10, 1, no
0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1.3034, 4.6266003, -2.2175002, 1.7542, 10, 1, no
1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0.727, 4.2059, -2.2238002, 1.0602, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2.7017, 4.9693, -4.0085998, 1.8026, 10, 1, no
1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1.2416999, 2.9351, -1.0573, 0.37249994, 10, 1, no
1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0.96360004, 5.4756994, -2.9105003, 2.8153, 10, 1, no
0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1.6979, 4.5626, -2.1535, 1.3513, 10, 1, no
0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0.99390006, 4.2204, -1.1239, 1.5092, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 2.0242, 4.4077997, -3.9784, 1.9307, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2.2304, 4.7436, -3.0955, 2.2477999, 10, 1, no
0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1.1873, 4.5781, -2.0647001, 0.6773, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1.4018002, 4.4354, -2.7873, 3.0892, 10, 1, no
0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1.3623, 4.9427, -2.5336, 1.6336999, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0.5055001, 5.3615, -4.2447, 4.3478, 10, 1, no
1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0.38959998, 4.21, -2.3322, 1.7428, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2.3492, 5.1240997, -2.7150002, 1.1675998, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1.4345001, 4.7514997, -3.6347, 2.9130998, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1.2725002, 4.7644997, -4.3350997, 2.7077, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1.4938, 3.6985, -3.2691, 1.6007999, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 2.3492, 5.1240997, -2.7150002, 1.1675998, 10, 1, no
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2.7033, 3.2924, -2.3316998, 0.4173, 10, 1, no
0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1.3838001, 4.0866, -2.4385002, 3.0331001, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1.825, 4.5673, -4.1379, 1.732, 10, 1, no
0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0.38250008, 4.1015, -1.0050001, 2.6053998, 10, 1, no
1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0.84250003, 3.1369998, -2.7076, 1.7844999, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0.55160004, 4.197, -1.6318, 1.9481999, 10, 1, no
0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1.1237001, 4.3999, -3.3349, 1.8069, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1.7595, 5.4678, -2.3713002, 2.1499996, 10, 1, no
0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1.0487001, 3.4727998, -1.8247001, 2.1016, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2.112, 5.3129997, -3.6649, 2.7849998, 10, 1, no
1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1.4529, 6.0501995, -4.1724, 2.4262, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1.4345001, 4.7514997, -3.6347, 2.9130998, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0.98160005, 5.8245, -3.2593002, 2.8713999, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1.4791001, 6.0501995, -3.6411002, 2.4817998, 10, 1, no
1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0.70120007, 6.4068995, -4.5291, 3.2032, 10, 1, no
1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0.727, 4.2059, -2.2238002, 1.0602, 10, 1, no
0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2.4845, 4.7799997, -3.8193, 1.5478, 10, 1, no
0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1.5791001, 4.1821, -2.534, 2.4315002, 10, 1, no
0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1.2615001, 4.911, -3.2628999, 2.7700002, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1.9238001, 5.3259997, -4.8966, 2.5239997, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1.2905002, 5.1133, -4.6839, 2.7638, 10, 1, no
0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0.24220005, 4.5771, -1.4806001, 2.2862, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2.7017, 4.9693, -4.0085998, 1.8026, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1.4345001, 4.7514997, -3.6347, 2.9130998, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.9500002, 5.3259997, -4.3652997, 2.5796, 10, 1, no
0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1.6979, 4.5626, -2.1535, 1.3513, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2.1426, 3.8384, -3.409, 1.3935, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1.6411, 6.0372, -2.9407003, 2.6871996, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0.86320007, 6.3939, -3.8287003, 3.4085999, 10, 1, no
0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1.3028, 3.5091999, -2.5485, 1.4015999, 10, 1, no
0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1.1237001, 4.3999, -3.3349, 1.8069, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1.4938, 3.6985, -3.2691, 1.6007999, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1.3623, 4.9427, -2.5336, 1.6336999, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.1721002, 5.6826997, -5.2532997, 3.3009999, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1.2725002, 4.7644997, -4.3350997, 2.7077, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0.98160005, 5.8245, -3.2593002, 2.8713999, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0.6869001, 3.8528998, -2.7361, 2.3284001, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1.6411, 6.0372, -2.9407003, 2.6871996, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.1721002, 5.6826997, -5.2532997, 3.3009999, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1.0491, 4.4227, -2.0136, 1.5586, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1.0078001, 5.8245, -2.7280002, 2.9269996, 10, 1, no
1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0.92, 4.9193, -3.0415, 2.0727, 10, 1, no
1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1.2353001, 4.911, -3.7942, 2.7143998, 10, 1, no
0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0.5340001, 4.7436, -2.9912, 2.7893, 10, 1, no
0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1.5791001, 4.1821, -2.534, 2.4315002, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1.4787002, 5.1003, -3.4522, 3.0247998, 10, 1, no
1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0.92, 4.9193, -3.0415, 2.0727, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0.48360008, 5.2676997, -4.1509, 3.4913998, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1.0689, 5.1475, -2.6341002, 1.2145, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1.3603002, 5.6696997, -4.0216, 3.5619998, 10, 1, no
0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1.2619001, 5.8609, -3.4518, 2.227, 10, 1, no
0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2.0504, 4.4077997, -3.4471, 1.9863, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1.4938, 3.6985, -3.2691, 1.6007999, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0.6828001, 5.1081996, -3.9914, 3.6900997, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1.3341001, 5.6696997, -4.5529, 3.5063996, 10, 1, no
1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1.825, 4.5673, -4.1379, 1.732, 10, 1, no
0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1.1082001, 4.9062996, -1.8098001, 2.3337, 10, 1, no
1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1.5533, 5.132, -3.2542002, 1.8328999, 10, 1, no
0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0.7906, 5.6351995, -2.5387, 2.6722, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2.7017, 4.9693, -4.0085998, 1.8026, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1.4791001, 6.0501995, -3.6411002, 2.4817998, 10, 1, no
1, 1, 1, 1, 1, 1, 0, 1, 1, 1, -0.31849995, 5.1231, -2.5579002, 3.2624, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 2.0684001, 4.7566, -3.7958999, 2.0424001, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0.86320007, 6.3939, -3.8287003, 3.4085999, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.1721002, 5.6826997, -5.2532997, 3.3009999, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0.58240014, 6.0263996, -4.9096, 4.2833996, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0.7008001, 5.457, -4.3402, 3.7461996, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1.1431001, 5.4803996, -3.8323, 3.3072002, 10, 1, no
0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1.9952, 4.2054996, -2.5574, 1.9368998, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1.2905002, 5.1133, -4.6839, 2.7638, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 2.2308, 5.6934996, -3.2844002, 1.7047998, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1.3909001, 4.1951, -3.7656999, 2.1705, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1.6411, 6.0372, -2.9407003, 2.6871996, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1.0078001, 5.8245, -2.7280002, 2.9269996, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1.4791001, 6.0501995, -3.6411002, 2.4817998, 10, 1, no
0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1.5975001, 5.4807997, -3.0717, 1.9445999, 10, 1, no
1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1.7066001, 5.1366997, -4.7072997, 2.2691998, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.11150006, 6.7506, -4.1854, 4.1856, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1.4525001, 5.1003, -3.9835, 2.9691997, 10, 1, no
1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1.4529, 6.0501995, -4.1724, 2.4262, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.1721002, 5.6826997, -5.2532997, 3.3009999, 10, 1, no
1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0.86320007, 6.3939, -3.8287003, 3.4085999, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0.6828001, 5.1081996, -3.9914, 3.6900997, 10, 1, no
0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1.9500002, 5.3259997, -4.3652997, 2.5796, 10, 1, no
0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.8894001, 6.3939, -3.2974002, 3.4641995, 10, 1, no
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2.7033, 3.2924, -2.3316998, 0.4173, 10, 1, no
0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2.6029, 4.2106, -3.2498999, 1.0106, 10, 1, no
1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1.2725002, 4.7644997, -4.3350997, 2.7077, 10, 1, no
1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0.43480003, 3.0895, -0.52430004, 1.1000999, 10, 1, no
0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1.1491001, 2.5545998, -0.9065, 1.5083001, 10, 1, no
0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0.8315, 3.2834997, -1.6354, 1.8468001, 10, 1, no
0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1.5049, 3.8492002, -1.3358, 0.33879995, 10, 1, no
0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1.9192, 3.4966002, -1.0875, 0.2443999, 10, 1, no
1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2.0422, 4.7566, -4.3272, 1.9867998, 10, 1, no
1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1.1229, 2.5545998, -1.4378, 1.4527, 10, 1, no
1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1.4345001, 4.7514997, -3.6347, 2.9130998, 10, 1, no
0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1.9516001, 3.6490998, -2.6883998, 1.1942999, 10, 1, no
0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1.8948001, 5.1236997, -3.4756, 2.5302, 10, 1, no
0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1.5049, 3.8492002, -1.3358, 0.33879995, 10, 1, no
0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1.4787002, 5.1003, -3.4522, 3.0247998, 10, 1, no
0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1.0046002, 3.9103, -2.9496, 2.5729, 10, 1, no
1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1.6122, 3.1290998, -2.6996999, 1.0636, 10, 1, no
1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0.58240014, 6.0263996, -4.9096, 4.2833996, 10, 1, no
